symbol,bar_start_utc,bar_end_utc,open,high,low,close,volume,bar_vwap
ONEQ,2026-07-01T17:05:00+00:00,2026-07-01T17:10:00+00:00,102.86,102.86,102.86,102.86,161,102.86
ONEQ,2026-07-01T17:10:00+00:00,2026-07-01T17:15:00+00:00,102.85,102.89,102.81,102.89,1289,102.8633
ONEQ,2026-07-01T17:15:00+00:00,2026-07-01T17:20:00+00:00,102.91,102.925,102.91,102.925,2207,102.92
ONEQ,2026-07-01T17:20:00+00:00,2026-07-01T17:25:00+00:00,103.04,103.04,103.04,103.04,610,103.04
ONEQ,2026-07-01T17:25:00+00:00,2026-07-01T17:30:00+00:00,103.05,103.05,102.97,102.97,2085,102.9967
ONEQ,2026-07-01T17:30:00+00:00,2026-07-01T17:35:00+00:00,103.03,103.04,102.965,102.965,1704,102.99
ONEQ,2026-07-01T17:35:00+00:00,2026-07-01T17:40:00+00:00,102.99,102.99,102.99,102.99,1046,102.99
ONEQ,2026-07-01T17:40:00+00:00,2026-07-01T17:45:00+00:00,102.9,102.9,102.895,102.895,620,102.8967
ONEQ,2026-07-01T17:45:00+00:00,2026-07-01T17:50:00+00:00,102.935,102.935,102.76,102.76,3737,102.8183
ONEQ,2026-07-01T17:50:00+00:00,2026-07-01T17:55:00+00:00,102.94,102.965,102.94,102.965,1501,102.9567
ONEQ,2026-07-01T17:55:00+00:00,2026-07-01T18:00:00+00:00,102.95,102.95,102.95,102.95,244,102.95
ONEQ,2026-07-01T18:00:00+00:00,2026-07-01T18:05:00+00:00,102.97,102.97,102.9301,102.9301,834,102.9434
ONEQ,2026-07-01T18:05:00+00:00,2026-07-01T18:10:00+00:00,103.0,103.0,102.93,102.93,601,102.9533
ONEQ,2026-07-01T18:10:00+00:00,2026-07-01T18:15:00+00:00,102.71,102.9175,102.71,102.9175,1876,102.8483
ONEQ,2026-07-01T18:15:00+00:00,2026-07-01T18:20:00+00:00,102.82,102.96,102.82,102.96,3182,102.9133
ONEQ,2026-07-01T18:20:00+00:00,2026-07-01T18:25:00+00:00,102.87,102.87,102.79,102.845,791,102.835
ONEQ,2026-07-01T18:25:00+00:00,2026-07-01T18:30:00+00:00,102.875,102.875,102.85,102.85,1093,102.8583
ONEQ,2026-07-01T18:30:00+00:00,2026-07-01T18:35:00+00:00,102.856,102.856,102.856,102.856,524,102.856
ONEQ,2026-07-01T18:35:00+00:00,2026-07-01T18:40:00+00:00,102.86,102.92,102.83,102.92,8658,102.89
ONEQ,2026-07-01T18:40:00+00:00,2026-07-01T18:45:00+00:00,102.8408,102.8451,102.83,102.83,3629,102.835
ONEQ,2026-07-01T18:45:00+00:00,2026-07-01T18:50:00+00:00,102.7938,102.8199,102.53,102.645,8757,102.665
ONEQ,2026-07-01T18:50:00+00:00,2026-07-01T18:55:00+00:00,102.7229,102.76,102.66,102.66,20485,102.6933
ONEQ,2026-07-01T18:55:00+00:00,2026-07-01T19:00:00+00:00,102.685,102.76,102.68,102.72,2471,102.72
ONEQ,2026-07-01T19:00:00+00:00,2026-07-01T19:05:00+00:00,102.7848,102.95,102.76,102.95,11858,102.8867
ONEQ,2026-07-01T19:05:00+00:00,2026-07-01T19:10:00+00:00,102.9,102.93,102.84,102.8951,820,102.8884
ONEQ,2026-07-01T19:10:00+00:00,2026-07-01T19:15:00+00:00,102.86,102.9,102.86,102.86,4645,102.8733
ONEQ,2026-07-01T19:15:00+00:00,2026-07-01T19:20:00+00:00,102.92,102.92,102.78,102.87,3497,102.8567
ONEQ,2026-07-01T19:20:00+00:00,2026-07-01T19:25:00+00:00,102.91,102.92,102.87,102.91,3964,102.9
ONEQ,2026-07-01T19:25:00+00:00,2026-07-01T19:30:00+00:00,102.9,102.9,102.77,102.82,3579,102.83
ONEQ,2026-07-01T19:30:00+00:00,2026-07-01T19:35:00+00:00,102.83,102.9,102.8,102.8,2114,102.8333
ONEQ,2026-07-01T19:35:00+00:00,2026-07-01T19:40:00+00:00,102.885,102.885,102.75,102.75,853,102.795
ONEQ,2026-07-01T19:40:00+00:00,2026-07-01T19:45:00+00:00,102.645,102.7197,102.645,102.6984,964,102.6877
ONEQ,2026-07-01T19:45:00+00:00,2026-07-01T19:50:00+00:00,102.7152,102.775,102.7092,102.775,3034,102.7531
ONEQ,2026-07-01T19:50:00+00:00,2026-07-01T19:55:00+00:00,102.73,102.73,102.62,102.62,4118,102.6567
ONEQ,2026-07-01T19:55:00+00:00,2026-07-01T20:00:00+00:00,102.64,102.67,102.51,102.6,8754,102.5933
ONEQ,2026-07-02T13:30:00+00:00,2026-07-02T13:35:00+00:00,102.74,102.9399,102.49,102.9399,21583,102.7899
ONEQ,2026-07-02T13:35:00+00:00,2026-07-02T13:40:00+00:00,102.815,102.99,102.75,102.75,14357,102.83
ONEQ,2026-07-02T13:40:00+00:00,2026-07-02T13:45:00+00:00,102.84,103.18,102.795,103.02,2475,102.9983
ONEQ,2026-07-02T13:45:00+00:00,2026-07-02T13:50:00+00:00,103.13,103.13,102.9,103.045,2427,103.025
ONEQ,2026-07-02T13:50:00+00:00,2026-07-02T13:55:00+00:00,103.09,103.2723,103.09,103.21,6549,103.1908
ONEQ,2026-07-02T13:55:00+00:00,2026-07-02T14:00:00+00:00,103.2334,103.2955,103.1929,103.1929,914,103.2271
ONEQ,2026-07-02T14:00:00+00:00,2026-07-02T14:05:00+00:00,103.3125,103.4799,103.3125,103.34,1986,103.3775
ONEQ,2026-07-02T14:05:00+00:00,2026-07-02T14:10:00+00:00,103.3464,103.3464,103.16,103.16,488,103.2221
ONEQ,2026-07-02T14:10:00+00:00,2026-07-02T14:15:00+00:00,103.11,103.4399,103.01,103.4399,1773,103.2966
ONEQ,2026-07-02T14:15:00+00:00,2026-07-02T14:20:00+00:00,103.16,103.16,103.0,103.12,1648,103.0933
ONEQ,2026-07-02T14:20:00+00:00,2026-07-02T14:25:00+00:00,103.075,103.2199,102.92,103.2199,1348,103.1199
ONEQ,2026-07-02T14:25:00+00:00,2026-07-02T14:30:00+00:00,102.91,102.91,102.54,102.555,3337,102.6683
ONEQ,2026-07-02T14:30:00+00:00,2026-07-02T14:35:00+00:00,102.5,102.76,102.5,102.76,4762,102.6733
ONEQ,2026-07-02T14:35:00+00:00,2026-07-02T14:40:00+00:00,102.58,102.71,102.465,102.7,3233,102.625
ONEQ,2026-07-02T14:40:00+00:00,2026-07-02T14:45:00+00:00,102.585,102.585,102.19,102.3,8165,102.3583
ONEQ,2026-07-02T14:45:00+00:00,2026-07-02T14:50:00+00:00,102.37,102.44,102.15,102.26,5051,102.2833
ONEQ,2026-07-02T14:50:00+00:00,2026-07-02T14:55:00+00:00,102.31,102.34,102.09,102.15,4722,102.1933
ONEQ,2026-07-02T14:55:00+00:00,2026-07-02T15:00:00+00:00,102.0801,102.3974,102.0801,102.39,2218,102.2892
ONEQ,2026-07-02T15:00:00+00:00,2026-07-02T15:05:00+00:00,102.42,102.42,102.33,102.33,1421,102.36
ONEQ,2026-07-02T15:05:00+00:00,2026-07-02T15:10:00+00:00,102.0,102.0,101.705,101.92,6773,101.875
ONEQ,2026-07-02T15:10:00+00:00,2026-07-02T15:15:00+00:00,101.91,102.22,101.8501,102.0227,2276,102.0309
ONEQ,2026-07-02T15:15:00+00:00,2026-07-02T15:20:00+00:00,101.92,101.92,101.71,101.75,2400,101.7933
ONEQ,2026-07-02T15:20:00+00:00,2026-07-02T15:25:00+00:00,101.71,101.95,101.7001,101.95,2632,101.8667
ONEQ,2026-07-02T15:25:00+00:00,2026-07-02T15:30:00+00:00,102.049,102.049,101.74,101.965,7150,101.918
ONEQ,2026-07-02T15:30:00+00:00,2026-07-02T15:35:00+00:00,101.94,102.1029,101.94,102.1029,2084,102.0486
ONEQ,2026-07-02T15:35:00+00:00,2026-07-02T15:40:00+00:00,102.14,102.195,102.11,102.11,708,102.1383
ONEQ,2026-07-02T15:40:00+00:00,2026-07-02T15:45:00+00:00,102.1364,102.29,102.005,102.005,3420,102.1
ONEQ,2026-07-02T15:45:00+00:00,2026-07-02T15:50:00+00:00,102.0,102.0,101.84,101.84,2468,101.8933
ONEQ,2026-07-02T15:50:00+00:00,2026-07-02T15:55:00+00:00,101.83,101.83,101.74,101.8,5236,101.79
ONEQ,2026-07-02T15:55:00+00:00,2026-07-02T16:00:00+00:00,101.89,101.89,101.78,101.87,1693,101.8467
ONEQ,2026-07-02T16:00:00+00:00,2026-07-02T16:05:00+00:00,101.8799,101.8799,101.61,101.695,5032,101.7283
ONEQ,2026-07-02T16:05:00+00:00,2026-07-02T16:10:00+00:00,101.695,101.77,101.5001,101.555,3180,101.6084
ONEQ,2026-07-02T16:10:00+00:00,2026-07-02T16:15:00+00:00,101.61,101.71,101.61,101.6597,3927,101.6599
ONEQ,2026-07-02T16:15:00+00:00,2026-07-02T16:20:00+00:00,101.76,101.76,101.614,101.7,1867,101.6913
ONEQ,2026-07-02T16:20:00+00:00,2026-07-02T16:25:00+00:00,101.6496,101.6496,101.46,101.5599,5108,101.5565
ONEQ,2026-07-02T16:25:00+00:00,2026-07-02T16:30:00+00:00,101.57,101.61,101.5101,101.5101,1398,101.5434
ONEQ,2026-07-02T16:30:00+00:00,2026-07-02T16:35:00+00:00,101.57,101.57,101.43,101.44,1499,101.48
ONEQ,2026-07-02T16:35:00+00:00,2026-07-02T16:40:00+00:00,101.32,101.36,101.21,101.21,5707,101.26
ONEQ,2026-07-02T16:40:00+00:00,2026-07-02T16:45:00+00:00,101.4113,101.46,101.37,101.46,2959,101.43
ONEQ,2026-07-02T16:45:00+00:00,2026-07-02T16:50:00+00:00,101.45,101.45,101.45,101.45,111,101.45
ONEQ,2026-07-02T16:50:00+00:00,2026-07-02T16:55:00+00:00,101.46,101.46,101.33,101.4,2364,101.3967
ONEQ,2026-07-02T16:55:00+00:00,2026-07-02T17:00:00+00:00,101.22,101.25,101.22,101.25,1738,101.24
ONEQ,2026-07-02T17:00:00+00:00,2026-07-02T17:05:00+00:00,101.17,101.17,101.035,101.035,2175,101.08
ONEQ,2026-07-02T17:05:00+00:00,2026-07-02T17:10:00+00:00,101.0,101.29,101.0,101.21,4746,101.1667
ONEQ,2026-07-02T17:15:00+00:00,2026-07-02T17:20:00+00:00,101.23,101.27,101.23,101.23,2154,101.2433
ONEQ,2026-07-02T17:20:00+00:00,2026-07-02T17:25:00+00:00,101.35,101.35,101.35,101.35,890,101.35
ONEQ,2026-07-02T17:25:00+00:00,2026-07-02T17:30:00+00:00,101.12,101.2499,101.12,101.2499,521,101.2066
ONEQ,2026-07-02T17:30:00+00:00,2026-07-02T17:35:00+00:00,101.24,101.27,101.195,101.2,1331,101.2217
ONEQ,2026-07-02T17:35:00+00:00,2026-07-02T17:40:00+00:00,101.065,101.065,101.06,101.06,654,101.0617
ONEQ,2026-07-02T17:40:00+00:00,2026-07-02T17:45:00+00:00,101.0883,101.1,100.96,101.1,3247,101.0533
ONEQ,2026-07-02T17:45:00+00:00,2026-07-02T17:50:00+00:00,101.1,101.1,101.1,101.1,586,101.1
ONEQ,2026-07-02T17:50:00+00:00,2026-07-02T17:55:00+00:00,101.05,101.08,100.93,101.03,2113,101.0133
ONEQ,2026-07-02T17:55:00+00:00,2026-07-02T18:00:00+00:00,100.9401,100.9899,100.94,100.94,5444,100.9566
ONEQ,2026-07-02T18:00:00+00:00,2026-07-02T18:05:00+00:00,100.93,101.09,100.93,101.08,2834,101.0333
ONEQ,2026-07-02T18:05:00+00:00,2026-07-02T18:10:00+00:00,101.095,101.35,101.095,101.35,1372,101.265
ONEQ,2026-07-02T18:10:00+00:00,2026-07-02T18:15:00+00:00,101.42,101.42,101.395,101.395,922,101.4033
ONEQ,2026-07-02T18:15:00+00:00,2026-07-02T18:20:00+00:00,101.343,101.343,101.1747,101.23,3623,101.2492
ONEQ,2026-07-02T18:20:00+00:00,2026-07-02T18:25:00+00:00,101.26,101.31,101.2,101.3,4561,101.27
ONEQ,2026-07-02T18:25:00+00:00,2026-07-02T18:30:00+00:00,101.265,101.365,101.26,101.365,2365,101.33
ONEQ,2026-07-02T18:30:00+00:00,2026-07-02T18:35:00+00:00,101.4,101.56,101.4,101.56,2323,101.5067
ONEQ,2026-07-02T18:35:00+00:00,2026-07-02T18:40:00+00:00,101.4,101.44,101.4,101.44,1156,101.4267
ONEQ,2026-07-02T18:40:00+00:00,2026-07-02T18:45:00+00:00,101.45,101.45,101.35,101.35,3764,101.3833
ONEQ,2026-07-02T18:45:00+00:00,2026-07-02T18:50:00+00:00,101.39,101.39,101.275,101.3603,10078,101.3418
ONEQ,2026-07-02T18:50:00+00:00,2026-07-02T18:55:00+00:00,101.429,101.4941,101.37,101.37,2448,101.4114
ONEQ,2026-07-02T18:55:00+00:00,2026-07-02T19:00:00+00:00,101.345,101.4,101.345,101.3899,5379,101.3783
ONEQ,2026-07-02T19:00:00+00:00,2026-07-02T19:05:00+00:00,101.3899,101.3899,101.21,101.21,1135,101.27
ONEQ,2026-07-02T19:05:00+00:00,2026-07-02T19:10:00+00:00,101.14,101.22,101.08,101.18,2883,101.16
ONEQ,2026-07-02T19:15:00+00:00,2026-07-02T19:20:00+00:00,101.24,101.2599,101.22,101.2599,2116,101.2466
ONEQ,2026-07-02T19:20:00+00:00,2026-07-02T19:25:00+00:00,101.05,101.1499,101.05,101.1499,1514,101.1166
ONEQ,2026-07-02T19:25:00+00:00,2026-07-02T19:30:00+00:00,101.105,101.36,101.03,101.36,3168,101.25
ONEQ,2026-07-02T19:30:00+00:00,2026-07-02T19:35:00+00:00,101.31,101.39,101.2801,101.38,3315,101.35
ONEQ,2026-07-02T19:35:00+00:00,2026-07-02T19:40:00+00:00,101.4,101.4,101.305,101.385,1817,101.3633
ONEQ,2026-07-02T19:40:00+00:00,2026-07-02T19:45:00+00:00,101.4,101.4,101.33,101.345,3876,101.3583
ONEQ,2026-07-02T19:45:00+00:00,2026-07-02T19:50:00+00:00,101.345,101.415,101.3,101.33,6420,101.3483
ONEQ,2026-07-02T19:50:00+00:00,2026-07-02T19:55:00+00:00,101.36,101.58,101.36,101.5,9728,101.48
ONEQ,2026-07-02T19:55:00+00:00,2026-07-02T20:00:00+00:00,101.56,101.785,101.56,101.71,15600,101.685
ONEQ,2026-07-06T13:30:00+00:00,2026-07-06T13:35:00+00:00,102.15,102.72,102.15,102.72,22232,102.53
ONEQ,2026-07-06T13:35:00+00:00,2026-07-06T13:40:00+00:00,102.5009,102.5009,102.2758,102.4,3907,102.3922
ONEQ,2026-07-06T13:40:00+00:00,2026-07-06T13:45:00+00:00,102.49,102.575,102.42,102.535,3868,102.51
ONEQ,2026-07-06T13:45:00+00:00,2026-07-06T13:50:00+00:00,102.66,102.67,102.54,102.67,5976,102.6267
ONEQ,2026-07-06T13:50:00+00:00,2026-07-06T13:55:00+00:00,102.67,102.79,102.52,102.79,6781,102.7
ONEQ,2026-07-06T13:55:00+00:00,2026-07-06T14:00:00+00:00,102.7287,102.7287,102.52,102.52,7961,102.5896
ONEQ,2026-07-06T14:00:00+00:00,2026-07-06T14:05:00+00:00,102.62,102.675,102.56,102.615,2478,102.6167
ONEQ,2026-07-06T14:05:00+00:00,2026-07-06T14:10:00+00:00,102.71,102.825,102.49,102.805,6328,102.7067
ONEQ,2026-07-06T14:10:00+00:00,2026-07-06T14:15:00+00:00,102.765,102.78,102.75,102.78,1911,102.77
ONEQ,2026-07-06T14:15:00+00:00,2026-07-06T14:20:00+00:00,102.83,102.83,102.66,102.76,3987,102.75
ONEQ,2026-07-06T14:20:00+00:00,2026-07-06T14:25:00+00:00,102.825,102.825,102.7601,102.7601,2889,102.7817
ONEQ,2026-07-06T14:25:00+00:00,2026-07-06T14:30:00+00:00,102.855,102.855,102.72,102.83,3627,102.8017
ONEQ,2026-07-06T14:30:00+00:00,2026-07-06T14:35:00+00:00,102.9,102.9,102.84,102.84,704,102.86
ONEQ,2026-07-06T14:35:00+00:00,2026-07-06T14:40:00+00:00,102.85,102.85,102.82,102.82,308,102.83
ONEQ,2026-07-06T14:40:00+00:00,2026-07-06T14:45:00+00:00,102.74,102.87,102.74,102.87,1034,102.8267
ONEQ,2026-07-06T14:45:00+00:00,2026-07-06T14:50:00+00:00,102.855,102.89,102.855,102.89,2131,102.8783
ONEQ,2026-07-06T14:50:00+00:00,2026-07-06T14:55:00+00:00,102.875,102.94,102.82,102.82,3301,102.86
ONEQ,2026-07-06T14:55:00+00:00,2026-07-06T15:00:00+00:00,102.88,102.8899,102.88,102.8899,760,102.8866
ONEQ,2026-07-06T15:00:00+00:00,2026-07-06T15:05:00+00:00,102.88,102.88,102.875,102.875,846,102.8767
ONEQ,2026-07-06T15:05:00+00:00,2026-07-06T15:10:00+00:00,102.91,102.91,102.845,102.845,1014,102.8667
ONEQ,2026-07-06T15:10:00+00:00,2026-07-06T15:15:00+00:00,102.895,102.905,102.87,102.87,1021,102.8817
ONEQ,2026-07-06T15:15:00+00:00,2026-07-06T15:20:00+00:00,102.8285,102.8699,102.6875,102.73,5081,102.7625
ONEQ,2026-07-06T15:20:00+00:00,2026-07-06T15:25:00+00:00,102.795,102.795,102.79,102.79,611,102.7917
ONEQ,2026-07-06T15:25:00+00:00,2026-07-06T15:30:00+00:00,102.874,103.01,102.874,103.01,9370,102.9647
ONEQ,2026-07-06T15:30:00+00:00,2026-07-06T15:35:00+00:00,103.02,103.09,103.01,103.01,2038,103.0367
ONEQ,2026-07-06T15:40:00+00:00,2026-07-06T15:45:00+00:00,103.04,103.105,103.04,103.105,4791,103.0833
ONEQ,2026-07-06T15:45:00+00:00,2026-07-06T15:50:00+00:00,103.105,103.16,103.09,103.16,3018,103.1367
ONEQ,2026-07-06T15:50:00+00:00,2026-07-06T15:55:00+00:00,103.08,103.08,103.08,103.08,393,103.08
ONEQ,2026-07-06T15:55:00+00:00,2026-07-06T16:00:00+00:00,103.07,103.12,103.07,103.12,742,103.1033
ONEQ,2026-07-06T16:00:00+00:00,2026-07-06T16:05:00+00:00,103.16,103.16,103.16,103.16,767,103.16
ONEQ,2026-07-06T16:05:00+00:00,2026-07-06T16:10:00+00:00,103.1499,103.165,103.1499,103.165,1049,103.16
ONEQ,2026-07-06T16:10:00+00:00,2026-07-06T16:15:00+00:00,103.12,103.19,103.12,103.18,2814,103.1633
ONEQ,2026-07-06T16:20:00+00:00,2026-07-06T16:25:00+00:00,103.145,103.145,103.075,103.075,1469,103.0983
ONEQ,2026-07-06T16:25:00+00:00,2026-07-06T16:30:00+00:00,102.9901,102.9901,102.9901,102.9901,179,102.9901
ONEQ,2026-07-06T16:30:00+00:00,2026-07-06T16:35:00+00:00,103.0699,103.0699,102.9655,103.045,3034,103.0268
ONEQ,2026-07-06T16:35:00+00:00,2026-07-06T16:40:00+00:00,103.03,103.0699,102.965,103.0699,2419,103.0349
ONEQ,2026-07-06T16:40:00+00:00,2026-07-06T16:45:00+00:00,103.03,103.03,102.96,102.98,2910,102.99
ONEQ,2026-07-06T16:45:00+00:00,2026-07-06T16:50:00+00:00,103.0056,103.035,103.0056,103.035,1192,103.0252
ONEQ,2026-07-06T16:50:00+00:00,2026-07-06T16:55:00+00:00,103.1,103.1,102.9201,102.9201,2674,102.9801
ONEQ,2026-07-06T16:55:00+00:00,2026-07-06T17:00:00+00:00,103.02,103.03,102.935,102.935,3052,102.9667
ONEQ,2026-07-06T17:00:00+00:00,2026-07-06T17:05:00+00:00,102.95,102.95,102.95,102.95,3727,102.95
ONEQ,2026-07-06T17:05:00+00:00,2026-07-06T17:10:00+00:00,103.0,103.1,103.0,103.1,4179,103.0667
ONEQ,2026-07-06T17:10:00+00:00,2026-07-06T17:15:00+00:00,103.06,103.06,103.06,103.06,2316,103.06
ONEQ,2026-07-06T17:20:00+00:00,2026-07-06T17:25:00+00:00,102.95,102.95,102.93,102.93,615,102.9367
ONEQ,2026-07-06T17:25:00+00:00,2026-07-06T17:30:00+00:00,102.97,102.97,102.97,102.97,1957,102.97
ONEQ,2026-07-06T17:30:00+00:00,2026-07-06T17:35:00+00:00,102.9,102.9,102.9,102.9,555,102.9
ONEQ,2026-07-06T17:35:00+00:00,2026-07-06T17:40:00+00:00,102.835,102.835,102.78,102.78,2848,102.7983
ONEQ,2026-07-06T17:40:00+00:00,2026-07-06T17:45:00+00:00,102.61,102.61,102.61,102.61,2625,102.61
ONEQ,2026-07-06T17:50:00+00:00,2026-07-06T17:55:00+00:00,102.73,102.79,102.6561,102.6561,1231,102.7007
ONEQ,2026-07-06T17:55:00+00:00,2026-07-06T18:00:00+00:00,102.595,102.61,102.56,102.56,1040,102.5767
ONEQ,2026-07-06T18:00:00+00:00,2026-07-06T18:05:00+00:00,102.655,102.6601,102.655,102.6601,3273,102.6584
ONEQ,2026-07-06T18:05:00+00:00,2026-07-06T18:10:00+00:00,102.84,102.84,102.84,102.84,1345,102.84
ONEQ,2026-07-06T18:20:00+00:00,2026-07-06T18:25:00+00:00,102.91,102.91,102.91,102.91,254,102.91
ONEQ,2026-07-06T18:25:00+00:00,2026-07-06T18:30:00+00:00,102.905,102.97,102.8201,102.86,7074,102.8834
ONEQ,2026-07-06T18:30:00+00:00,2026-07-06T18:35:00+00:00,102.845,102.88,102.8001,102.8572,4528,102.8458
ONEQ,2026-07-06T18:35:00+00:00,2026-07-06T18:40:00+00:00,102.875,102.89,102.835,102.835,1909,102.8533
ONEQ,2026-07-06T18:40:00+00:00,2026-07-06T18:45:00+00:00,102.89,102.895,102.89,102.895,482,102.8933
ONEQ,2026-07-06T18:45:00+00:00,2026-07-06T18:50:00+00:00,102.84,102.9225,102.84,102.9,1221,102.8875
ONEQ,2026-07-06T18:50:00+00:00,2026-07-06T18:55:00+00:00,102.88,102.88,102.88,102.88,332,102.88
ONEQ,2026-07-06T18:55:00+00:00,2026-07-06T19:00:00+00:00,102.92,102.95,102.835,102.91,141563,102.8983
ONEQ,2026-07-06T19:00:00+00:00,2026-07-06T19:05:00+00:00,102.92,102.955,102.86,102.9,3334,102.905
ONEQ,2026-07-06T19:05:00+00:00,2026-07-06T19:10:00+00:00,102.98,102.98,102.94,102.94,1417,102.9533
ONEQ,2026-07-06T19:10:00+00:00,2026-07-06T19:15:00+00:00,102.98,102.99,102.98,102.99,3894,102.9867
ONEQ,2026-07-06T19:15:00+00:00,2026-07-06T19:20:00+00:00,102.96,103.08,102.9525,103.08,4243,103.0375
ONEQ,2026-07-06T19:20:00+00:00,2026-07-06T19:25:00+00:00,103.09,103.11,103.02,103.065,1704,103.065
ONEQ,2026-07-06T19:25:00+00:00,2026-07-06T19:30:00+00:00,103.0651,103.0651,103.05,103.05,683,103.055
ONEQ,2026-07-06T19:30:00+00:00,2026-07-06T19:35:00+00:00,103.03,103.0499,103.0,103.0499,6790,103.0333
ONEQ,2026-07-06T19:35:00+00:00,2026-07-06T19:40:00+00:00,103.015,103.03,102.97,102.97,1796,102.99
ONEQ,2026-07-06T19:40:00+00:00,2026-07-06T19:45:00+00:00,103.03,103.07,102.97,103.07,3919,103.0367
ONEQ,2026-07-06T19:45:00+00:00,2026-07-06T19:50:00+00:00,103.03,103.0799,103.03,103.0669,6714,103.0589
ONEQ,2026-07-06T19:50:00+00:00,2026-07-06T19:55:00+00:00,103.055,103.055,102.92,103.0099,3766,102.995
ONEQ,2026-07-06T19:55:00+00:00,2026-07-06T20:00:00+00:00,102.98,102.98,102.8301,102.84,9373,102.8834
ONEQ,2026-07-07T13:30:00+00:00,2026-07-07T13:35:00+00:00,102.5,102.5,102.23,102.29,9986,102.34
ONEQ,2026-07-07T13:35:00+00:00,2026-07-07T13:40:00+00:00,102.1344,102.16,101.92,102.06,4864,102.0467
ONEQ,2026-07-07T13:40:00+00:00,2026-07-07T13:45:00+00:00,102.05,102.245,102.05,102.185,7715,102.16
ONEQ,2026-07-07T13:45:00+00:00,2026-07-07T13:50:00+00:00,102.15,102.155,102.0001,102.105,2566,102.0867
ONEQ,2026-07-07T13:50:00+00:00,2026-07-07T13:55:00+00:00,102.075,102.075,101.935,101.98,1301,101.9967
ONEQ,2026-07-07T13:55:00+00:00,2026-07-07T14:00:00+00:00,101.84,101.88,101.75,101.875,12905,101.835
ONEQ,2026-07-07T14:00:00+00:00,2026-07-07T14:05:00+00:00,101.97,101.97,101.75,101.9599,1574,101.8933
ONEQ,2026-07-07T14:05:00+00:00,2026-07-07T14:10:00+00:00,101.855,101.87,101.7701,101.795,5429,101.8117
ONEQ,2026-07-07T14:10:00+00:00,2026-07-07T14:15:00+00:00,101.675,101.7099,101.5906,101.5906,2625,101.6304
ONEQ,2026-07-07T14:15:00+00:00,2026-07-07T14:20:00+00:00,101.585,101.585,101.475,101.5102,3111,101.5234
ONEQ,2026-07-07T14:20:00+00:00,2026-07-07T14:25:00+00:00,101.5,101.57,101.42,101.43,6297,101.4733
ONEQ,2026-07-07T14:25:00+00:00,2026-07-07T14:30:00+00:00,101.3267,101.42,101.3267,101.42,1010,101.3889
ONEQ,2026-07-07T14:30:00+00:00,2026-07-07T14:35:00+00:00,101.415,101.5591,101.29,101.3201,27473,101.3897
ONEQ,2026-07-07T14:35:00+00:00,2026-07-07T14:40:00+00:00,101.4088,101.41,101.33,101.345,2182,101.3617
ONEQ,2026-07-07T14:40:00+00:00,2026-07-07T14:45:00+00:00,101.26,101.325,101.155,101.27,6746,101.25
ONEQ,2026-07-07T14:45:00+00:00,2026-07-07T14:50:00+00:00,101.1812,101.42,101.1812,101.2,3738,101.2671
ONEQ,2026-07-07T14:50:00+00:00,2026-07-07T14:55:00+00:00,101.3051,101.35,101.3051,101.35,2800,101.335
ONEQ,2026-07-07T14:55:00+00:00,2026-07-07T15:00:00+00:00,101.3,101.4999,101.3,101.4,2749,101.4
ONEQ,2026-07-07T15:00:00+00:00,2026-07-07T15:05:00+00:00,101.35,101.4079,101.33,101.4079,5035,101.3819
ONEQ,2026-07-07T15:05:00+00:00,2026-07-07T15:10:00+00:00,101.42,101.499,101.42,101.499,6489,101.4727
ONEQ,2026-07-07T15:10:00+00:00,2026-07-07T15:15:00+00:00,101.48,101.5299,101.45,101.47,2528,101.4833
ONEQ,2026-07-07T15:15:00+00:00,2026-07-07T15:20:00+00:00,101.445,101.445,101.32,101.435,3053,101.4
ONEQ,2026-07-07T15:20:00+00:00,2026-07-07T15:25:00+00:00,101.375,101.4737,101.375,101.395,4111,101.4146
ONEQ,2026-07-07T15:25:00+00:00,2026-07-07T15:30:00+00:00,101.435,101.455,101.43,101.43,1391,101.4383
ONEQ,2026-07-07T15:30:00+00:00,2026-07-07T15:35:00+00:00,101.49,101.49,101.4799,101.4799,519,101.4833
ONEQ,2026-07-07T15:35:00+00:00,2026-07-07T15:40:00+00:00,101.405,101.46,101.355,101.355,1804,101.39
ONEQ,2026-07-07T15:40:00+00:00,2026-07-07T15:45:00+00:00,101.35,101.5,101.35,101.5,2727,101.45
ONEQ,2026-07-07T15:45:00+00:00,2026-07-07T15:50:00+00:00,101.605,101.605,101.59,101.59,744,101.595
ONEQ,2026-07-07T15:50:00+00:00,2026-07-07T15:55:00+00:00,101.605,101.635,101.605,101.635,1829,101.625
ONEQ,2026-07-07T15:55:00+00:00,2026-07-07T16:00:00+00:00,101.65,101.753,101.65,101.715,1416,101.706
ONEQ,2026-07-07T16:00:00+00:00,2026-07-07T16:05:00+00:00,101.73,101.805,101.73,101.8,2622,101.7783
ONEQ,2026-07-07T16:05:00+00:00,2026-07-07T16:10:00+00:00,101.75,101.88,101.7219,101.79,4312,101.7973
ONEQ,2026-07-07T16:10:00+00:00,2026-07-07T16:15:00+00:00,101.85,101.85,101.83,101.83,3006,101.8367
ONEQ,2026-07-07T16:15:00+00:00,2026-07-07T16:20:00+00:00,101.935,101.98,101.935,101.98,4064,101.965
